event_id,query_id,sku_clicked,position,clicked
EVT-03325,Q064,RW-1068,4,1
EVT-03326,Q115,RW-1322,4,1
EVT-03327,Q067,RW-1273,4,1
EVT-03328,Q093,RW-1161,2,1
EVT-03329,Q101,RW-1249,1,1
EVT-03330,Q039,RW-1128,3,1
EVT-03331,Q072,RW-1290,3,1
EVT-03332,Q007,RW-1203,3,1
EVT-03333,Q013,RW-1353,1,1
EVT-03334,Q021,RW-1030,1,1
EVT-03335,Q028,RW-1130,6,1
EVT-03336,Q061,RW-1322,3,1
EVT-03337,Q013,RW-1230,6,1
EVT-03338,Q096,RW-1171,4,1
EVT-03339,Q034,RW-1184,2,1
EVT-03340,Q047,RW-1286,3,1
EVT-03341,Q072,RW-1131,5,1
EVT-03342,Q045,RW-1010,2,1
EVT-03343,Q053,RW-1062,3,1
EVT-03344,Q045,RW-1347,1,1
EVT-03345,Q078,RW-1101,2,1
EVT-03346,Q074,RW-1294,3,1
EVT-03347,Q084,RW-1332,1,1
EVT-03348,Q069,RW-1089,1,1
EVT-03349,Q100,RW-1145,1,1
EVT-03350,Q046,RW-1166,1,1
EVT-03351,Q087,RW-1261,1,1
EVT-03352,Q063,RW-1396,2,1
EVT-03353,Q095,RW-1228,6,1
EVT-03354,Q114,RW-1040,2,1
EVT-03355,Q049,RW-1314,1,1
EVT-03356,Q037,RW-1237,1,1
EVT-03357,Q081,RW-1074,3,1
EVT-03358,Q112,RW-1085,2,1
EVT-03359,Q082,RW-1172,4,1
EVT-03360,Q054,RW-1323,3,1
EVT-03361,Q079,RW-1292,4,1
EVT-03362,Q052,RW-1036,1,1
EVT-03363,Q011,RW-1082,3,1
EVT-03364,Q044,RW-1116,1,1
EVT-03365,Q041,RW-1162,7,1
EVT-03366,Q084,RW-1149,3,1
EVT-03367,Q091,RW-1136,1,1
EVT-03368,Q078,RW-1330,1,1
EVT-03369,Q051,RW-1138,1,1
EVT-03370,Q114,RW-1227,3,1
EVT-03371,Q100,RW-1185,1,1
EVT-03372,Q096,RW-1300,2,1
EVT-03373,Q067,RW-1230,1,1
EVT-03374,Q053,RW-1085,3,1
EVT-03375,Q024,RW-1011,4,1
EVT-03376,Q017,RW-1372,4,1
EVT-03377,Q031,RW-1338,4,1
EVT-03378,Q033,RW-1380,1,1
EVT-03379,Q090,RW-1383,1,1
EVT-03380,Q011,RW-1107,3,1
EVT-03381,Q022,RW-1203,2,1
EVT-03382,Q014,RW-1048,2,1
EVT-03383,Q009,RW-1242,1,1
EVT-03384,Q071,RW-1027,1,1
EVT-03385,Q004,RW-1394,1,1
EVT-03386,Q051,RW-1268,5,1
EVT-03387,Q098,RW-1042,1,1
EVT-03388,Q014,RW-1134,2,1
EVT-03389,Q080,RW-1079,1,1
EVT-03390,Q011,RW-1335,3,1
EVT-03391,Q120,RW-1199,1,1
EVT-03392,Q040,RW-1117,6,1
EVT-03393,Q032,RW-1377,5,1
EVT-03394,Q037,RW-1226,1,1
EVT-03395,Q081,RW-1064,6,1
EVT-03396,Q017,RW-1269,10,1
EVT-03397,Q108,RW-1087,4,1
EVT-03398,Q004,RW-1017,5,1
EVT-03399,Q085,RW-1182,1,1
EVT-03400,Q111,RW-1166,2,1
EVT-03401,Q111,RW-1243,1,1
EVT-03402,Q060,RW-1276,1,1
EVT-03403,Q120,RW-1139,10,1
EVT-03404,Q071,RW-1227,1,1
EVT-03405,Q018,RW-1357,3,1
EVT-03406,Q070,RW-1090,4,1
EVT-03407,Q076,RW-1305,5,1
EVT-03408,Q059,RW-1323,10,1
EVT-03409,Q096,RW-1325,1,1
EVT-03410,Q113,RW-1288,1,1
EVT-03411,Q056,RW-1268,2,1
EVT-03412,Q082,RW-1327,1,1
EVT-03413,Q069,RW-1158,1,1
EVT-03414,Q117,RW-1177,2,1
EVT-03415,Q062,RW-1276,4,1
EVT-03416,Q030,RW-1045,2,1
EVT-03417,Q057,RW-1157,1,1
EVT-03418,Q047,RW-1211,3,1
EVT-03419,Q034,RW-1079,1,1
EVT-03420,Q039,RW-1005,1,1
EVT-03421,Q001,RW-1267,4,1
EVT-03422,Q105,RW-1388,3,1
EVT-03423,Q109,RW-1069,4,1
EVT-03424,Q045,RW-1146,1,1
EVT-03425,Q061,RW-1273,5,1
EVT-03426,Q002,RW-1352,3,1
EVT-03427,Q119,RW-1251,2,1
EVT-03428,Q097,RW-1244,3,1
EVT-03429,Q039,RW-1004,5,1
EVT-03430,Q099,RW-1220,2,1
EVT-03431,Q103,RW-1149,2,1
EVT-03432,Q077,RW-1118,10,1
EVT-03433,Q102,RW-1003,4,1
EVT-03434,Q071,RW-1191,2,1
EVT-03435,Q025,RW-1210,3,1
EVT-03436,Q113,RW-1287,2,1
EVT-03437,Q056,RW-1202,1,1
EVT-03438,Q032,RW-1083,2,1
EVT-03439,Q092,RW-1377,6,1
EVT-03440,Q083,RW-1199,6,1
EVT-03441,Q107,RW-1193,1,1
EVT-03442,Q029,RW-1134,2,1
EVT-03443,Q011,RW-1216,1,1
EVT-03444,Q081,RW-1122,10,1
EVT-03445,Q067,RW-1391,9,1
EVT-03446,Q103,RW-1313,3,1
EVT-03447,Q104,RW-1355,4,1
EVT-03448,Q088,RW-1139,3,1
EVT-03449,Q037,RW-1332,2,1
EVT-03450,Q096,RW-1272,1,1
EVT-03451,Q104,RW-1137,2,1
EVT-03452,Q053,RW-1096,3,1
EVT-03453,Q110,RW-1035,3,1
EVT-03454,Q024,RW-1069,2,1
EVT-03455,Q038,RW-1056,7,1
EVT-03456,Q082,RW-1233,1,1
EVT-03457,Q080,RW-1231,2,1
EVT-03458,Q035,RW-1358,3,1
EVT-03459,Q080,RW-1251,3,1
EVT-03460,Q025,RW-1164,3,1
EVT-03461,Q003,RW-1077,1,1
EVT-03462,Q007,RW-1273,1,1
EVT-03463,Q003,RW-1095,3,1
EVT-03464,Q014,RW-1144,2,1
EVT-03465,Q035,RW-1064,1,1
EVT-03466,Q092,RW-1224,3,1
EVT-03467,Q094,RW-1004,2,1
EVT-03468,Q030,RW-1046,3,1
EVT-03469,Q020,RW-1007,5,1
EVT-03470,Q064,RW-1111,1,1
EVT-03471,Q044,RW-1215,1,1
EVT-03472,Q040,RW-1255,4,1
EVT-03473,Q048,RW-1237,3,1
EVT-03474,Q090,RW-1016,3,1
EVT-03475,Q043,RW-1041,5,1
EVT-03476,Q108,RW-1384,4,1
EVT-03477,Q019,RW-1028,8,1
EVT-03478,Q035,RW-1397,2,1
EVT-03479,Q051,RW-1036,2,1
EVT-03480,Q070,RW-1240,2,1
EVT-03481,Q024,RW-1098,1,1
EVT-03482,Q115,RW-1128,2,1
EVT-03483,Q105,RW-1195,1,1
EVT-03484,Q107,RW-1006,6,1
EVT-03485,Q016,RW-1393,2,1
EVT-03486,Q092,RW-1127,2,1
EVT-03487,Q050,RW-1394,2,1
EVT-03488,Q057,RW-1126,1,1
EVT-03489,Q095,RW-1017,1,1
EVT-03490,Q026,RW-1235,2,1
EVT-03491,Q095,RW-1394,1,1
EVT-03492,Q013,RW-1266,3,1
EVT-03493,Q086,RW-1106,5,1
EVT-03494,Q061,RW-1199,5,1
EVT-03495,Q088,RW-1159,3,1
EVT-03496,Q120,RW-1165,1,1
EVT-03497,Q021,RW-1322,5,1
EVT-03498,Q094,RW-1021,5,1
EVT-03499,Q096,RW-1281,1,1
EVT-03500,Q067,RW-1062,3,1
EVT-03501,Q033,RW-1246,1,1
EVT-03502,Q082,RW-1152,4,1
EVT-03503,Q026,RW-1184,10,1
EVT-03504,Q114,RW-1026,1,1
EVT-03505,Q111,RW-1341,6,1
EVT-03506,Q028,RW-1057,3,1
EVT-03507,Q031,RW-1324,8,1
EVT-03508,Q056,RW-1166,2,1
EVT-03509,Q002,RW-1085,5,1
EVT-03510,Q102,RW-1141,1,1
EVT-03511,Q075,RW-1061,1,1
EVT-03512,Q051,RW-1124,1,1
EVT-03513,Q002,RW-1021,8,1
EVT-03514,Q075,RW-1353,4,1
EVT-03515,Q061,RW-1352,5,1
EVT-03516,Q077,RW-1079,7,1
EVT-03517,Q048,RW-1394,1,1
EVT-03518,Q012,RW-1127,2,1
EVT-03519,Q021,RW-1255,1,1
EVT-03520,Q012,RW-1351,1,1
EVT-03521,Q080,RW-1173,1,1
EVT-03522,Q120,RW-1388,2,1
EVT-03523,Q081,RW-1030,1,1
EVT-03524,Q008,RW-1182,1,1
EVT-03525,Q083,RW-1078,1,1
EVT-03526,Q090,RW-1274,1,1
EVT-03527,Q102,RW-1054,8,1
EVT-03528,Q017,RW-1249,4,1
EVT-03529,Q030,RW-1162,8,1
EVT-03530,Q072,RW-1330,2,1
EVT-03531,Q097,RW-1177,1,1
EVT-03532,Q104,RW-1224,4,1
EVT-03533,Q094,RW-1098,1,1
EVT-03534,Q003,RW-1352,1,1
EVT-03535,Q049,RW-1183,1,1
EVT-03536,Q093,RW-1068,1,1
EVT-03537,Q033,RW-1020,1,1
EVT-03538,Q063,RW-1361,2,1
EVT-03539,Q057,RW-1286,3,1
EVT-03540,Q038,RW-1277,1,1
EVT-03541,Q090,RW-1250,1,1
EVT-03542,Q025,RW-1290,4,1
EVT-03543,Q024,RW-1278,1,1
EVT-03544,Q045,RW-1165,1,1
EVT-03545,Q094,RW-1239,5,1
EVT-03546,Q036,RW-1306,1,1
EVT-03547,Q118,RW-1283,1,1
EVT-03548,Q021,RW-1035,2,1
EVT-03549,Q068,RW-1079,1,1
EVT-03550,Q058,RW-1151,2,1
EVT-03551,Q105,RW-1134,4,1
EVT-03552,Q070,RW-1187,1,1
EVT-03553,Q059,RW-1000,2,1
EVT-03554,Q100,RW-1326,2,1
EVT-03555,Q065,RW-1194,1,1
EVT-03556,Q094,RW-1094,3,1
EVT-03557,Q114,RW-1009,1,1
EVT-03558,Q080,RW-1186,2,1
EVT-03559,Q100,RW-1317,1,1
EVT-03560,Q031,RW-1164,2,1
EVT-03561,Q093,RW-1032,1,1
EVT-03562,Q085,RW-1275,4,1
EVT-03563,Q105,RW-1198,1,1
EVT-03564,Q025,RW-1268,2,1
EVT-03565,Q088,RW-1254,2,1
EVT-03566,Q099,RW-1282,3,1
EVT-03567,Q020,RW-1313,2,1
EVT-03568,Q037,RW-1165,3,1
EVT-03569,Q053,RW-1328,4,1
EVT-03570,Q042,RW-1056,5,1
EVT-03571,Q013,RW-1267,1,1
EVT-03572,Q085,RW-1034,2,1
EVT-03573,Q006,RW-1066,5,1
EVT-03574,Q023,RW-1016,9,1
EVT-03575,Q026,RW-1054,5,1
EVT-03576,Q063,RW-1098,2,1
EVT-03577,Q013,RW-1016,1,1
EVT-03578,Q074,RW-1328,2,1
EVT-03579,Q108,RW-1198,3,1
EVT-03580,Q085,RW-1250,2,1
EVT-03581,Q068,RW-1319,2,1
EVT-03582,Q090,RW-1302,5,1
EVT-03583,Q033,RW-1025,2,1
EVT-03584,Q047,RW-1113,5,1
EVT-03585,Q078,RW-1367,2,1
EVT-03586,Q010,RW-1006,1,1
EVT-03587,Q120,RW-1106,2,1
EVT-03588,Q084,RW-1251,4,1
EVT-03589,Q119,RW-1040,1,1
EVT-03590,Q060,RW-1327,1,1
EVT-03591,Q008,RW-1184,7,1
EVT-03592,Q072,RW-1380,1,1
EVT-03593,Q114,RW-1212,2,1
EVT-03594,Q106,RW-1188,2,1
EVT-03595,Q102,RW-1362,2,1
EVT-03596,Q008,RW-1315,3,1
EVT-03597,Q035,RW-1270,1,1
EVT-03598,Q006,RW-1375,2,1
EVT-03599,Q010,RW-1155,2,1
EVT-03600,Q010,RW-1110,3,1
EVT-03601,Q067,RW-1049,1,1
EVT-03602,Q013,RW-1371,2,1
EVT-03603,Q030,RW-1272,1,1
EVT-03604,Q050,RW-1097,1,1
EVT-03605,Q025,RW-1269,1,1
EVT-03606,Q085,RW-1127,1,1
EVT-03607,Q073,RW-1320,4,1
EVT-03608,Q023,RW-1285,1,1
EVT-03609,Q096,RW-1285,6,1
EVT-03610,Q054,RW-1382,8,1
EVT-03611,Q014,RW-1392,2,1
EVT-03612,Q082,RW-1295,1,1
EVT-03613,Q046,RW-1345,2,1
EVT-03614,Q059,RW-1359,4,1
EVT-03615,Q086,RW-1218,2,1
EVT-03616,Q114,RW-1053,1,1
EVT-03617,Q022,RW-1092,2,1
EVT-03618,Q071,RW-1205,5,1
EVT-03619,Q065,RW-1172,4,1
EVT-03620,Q085,RW-1080,1,1
EVT-03621,Q069,RW-1307,3,1
EVT-03622,Q057,RW-1180,1,1
EVT-03623,Q116,RW-1161,1,1
EVT-03624,Q071,RW-1166,5,1
EVT-03625,Q109,RW-1190,1,1
EVT-03626,Q053,RW-1391,1,1
EVT-03627,Q082,RW-1220,1,1
EVT-03628,Q106,RW-1371,5,1
EVT-03629,Q042,RW-1311,4,1
EVT-03630,Q031,RW-1288,3,1
EVT-03631,Q070,RW-1109,4,1
EVT-03632,Q049,RW-1392,1,1
EVT-03633,Q071,RW-1381,2,1
EVT-03634,Q033,RW-1184,2,1
EVT-03635,Q058,RW-1229,1,1
EVT-03636,Q051,RW-1000,2,1
EVT-03637,Q093,RW-1017,6,1
EVT-03638,Q037,RW-1305,1,1
EVT-03639,Q003,RW-1265,1,1
EVT-03640,Q018,RW-1154,1,1
EVT-03641,Q001,RW-1153,1,1
EVT-03642,Q029,RW-1109,6,1
EVT-03643,Q110,RW-1161,2,1
EVT-03644,Q003,RW-1395,2,1
EVT-03645,Q106,RW-1353,4,1
EVT-03646,Q106,RW-1141,1,1
EVT-03647,Q118,RW-1283,2,1
EVT-03648,Q066,RW-1284,2,1
EVT-03649,Q074,RW-1292,2,1
EVT-03650,Q020,RW-1048,10,1
EVT-03651,Q005,RW-1235,4,1
EVT-03652,Q046,RW-1079,2,1
EVT-03653,Q018,RW-1135,4,1
EVT-03654,Q047,RW-1298,1,1
EVT-03655,Q032,RW-1119,1,1
EVT-03656,Q033,RW-1153,1,1
EVT-03657,Q012,RW-1292,1,1
EVT-03658,Q052,RW-1291,2,1
EVT-03659,Q118,RW-1111,3,1
EVT-03660,Q094,RW-1039,6,1
EVT-03661,Q093,RW-1166,2,1
EVT-03662,Q102,RW-1247,2,1
EVT-03663,Q023,RW-1249,1,1
EVT-03664,Q106,RW-1353,1,1
EVT-03665,Q090,RW-1295,2,1
EVT-03666,Q105,RW-1048,2,1
EVT-03667,Q077,RW-1328,5,1
EVT-03668,Q039,RW-1019,1,1
EVT-03669,Q094,RW-1295,1,1
EVT-03670,Q049,RW-1040,2,1
EVT-03671,Q100,RW-1028,1,1
EVT-03672,Q118,RW-1394,1,1
EVT-03673,Q043,RW-1178,3,1
EVT-03674,Q113,RW-1222,1,1
EVT-03675,Q054,RW-1061,3,1
EVT-03676,Q112,RW-1394,1,1
EVT-03677,Q030,RW-1382,1,1
EVT-03678,Q084,RW-1308,2,1
EVT-03679,Q119,RW-1005,4,1
EVT-03680,Q082,RW-1398,2,1
EVT-03681,Q081,RW-1195,4,1
EVT-03682,Q007,RW-1156,1,1
EVT-03683,Q068,RW-1021,4,1
EVT-03684,Q041,RW-1276,1,1
EVT-03685,Q073,RW-1076,3,1
EVT-03686,Q042,RW-1257,2,1
EVT-03687,Q090,RW-1113,6,1
EVT-03688,Q020,RW-1025,2,1
EVT-03689,Q087,RW-1374,1,1
EVT-03690,Q051,RW-1228,1,1
EVT-03691,Q097,RW-1304,4,1
EVT-03692,Q074,RW-1258,2,1
EVT-03693,Q012,RW-1113,4,1
EVT-03694,Q056,RW-1148,1,1
EVT-03695,Q101,RW-1201,1,1
EVT-03696,Q019,RW-1067,1,1
EVT-03697,Q044,RW-1042,8,1
EVT-03698,Q061,RW-1292,3,1
EVT-03699,Q096,RW-1025,7,1
EVT-03700,Q071,RW-1204,1,1
EVT-03701,Q034,RW-1043,3,1
EVT-03702,Q052,RW-1256,3,1
EVT-03703,Q056,RW-1396,1,1
EVT-03704,Q090,RW-1066,5,1
EVT-03705,Q098,RW-1069,7,1
EVT-03706,Q062,RW-1286,5,1
EVT-03707,Q026,RW-1249,3,1
EVT-03708,Q051,RW-1333,1,1
EVT-03709,Q074,RW-1100,1,1
EVT-03710,Q072,RW-1315,8,1
EVT-03711,Q095,RW-1268,1,1
EVT-03712,Q032,RW-1124,3,1
EVT-03713,Q010,RW-1136,3,1
EVT-03714,Q100,RW-1220,3,1
EVT-03715,Q042,RW-1350,10,1
EVT-03716,Q119,RW-1294,1,1
EVT-03717,Q012,RW-1057,1,1
EVT-03718,Q086,RW-1211,1,1
EVT-03719,Q055,RW-1187,2,1
EVT-03720,Q045,RW-1097,1,1
EVT-03721,Q042,RW-1176,1,1
EVT-03722,Q077,RW-1335,5,1
EVT-03723,Q004,RW-1394,7,1
EVT-03724,Q040,RW-1086,1,1
EVT-03725,Q045,RW-1315,2,1
EVT-03726,Q106,RW-1226,6,1
EVT-03727,Q080,RW-1074,1,1
EVT-03728,Q057,RW-1022,1,1
EVT-03729,Q119,RW-1119,1,1
EVT-03730,Q026,RW-1350,2,1
EVT-03731,Q048,RW-1079,1,1
EVT-03732,Q097,RW-1372,8,1
EVT-03733,Q110,RW-1043,2,1
EVT-03734,Q015,RW-1378,2,1
EVT-03735,Q007,RW-1124,1,1
EVT-03736,Q080,RW-1075,2,1
EVT-03737,Q112,RW-1147,3,1
EVT-03738,Q002,RW-1175,4,1
EVT-03739,Q089,RW-1056,4,1
EVT-03740,Q040,RW-1230,2,1
EVT-03741,Q061,RW-1011,6,1
EVT-03742,Q043,RW-1107,4,1
EVT-03743,Q095,RW-1275,4,1
EVT-03744,Q028,RW-1104,1,1
EVT-03745,Q070,RW-1267,1,1
EVT-03746,Q097,RW-1132,1,1
EVT-03747,Q071,RW-1247,3,1
EVT-03748,Q080,RW-1373,2,1
EVT-03749,Q019,RW-1355,2,1
EVT-03750,Q090,RW-1342,5,1
EVT-03751,Q003,RW-1192,6,1
EVT-03752,Q075,RW-1339,6,1
EVT-03753,Q068,RW-1022,1,1
EVT-03754,Q033,RW-1087,3,1
EVT-03755,Q008,RW-1145,1,1
EVT-03756,Q026,RW-1356,1,1
EVT-03757,Q080,RW-1138,1,1
EVT-03758,Q007,RW-1238,1,1
EVT-03759,Q084,RW-1004,2,1
EVT-03760,Q009,RW-1198,5,1
EVT-03761,Q085,RW-1138,1,1
EVT-03762,Q085,RW-1337,3,1
EVT-03763,Q047,RW-1055,2,1
EVT-03764,Q003,RW-1149,1,1
EVT-03765,Q112,RW-1332,2,1
EVT-03766,Q050,RW-1118,1,1
EVT-03767,Q049,RW-1260,2,1
EVT-03768,Q091,RW-1050,2,1
EVT-03769,Q116,RW-1161,1,1
EVT-03770,Q063,RW-1305,1,1
EVT-03771,Q069,RW-1045,2,1
EVT-03772,Q024,RW-1101,6,1
EVT-03773,Q065,RW-1234,1,1
EVT-03774,Q072,RW-1364,3,1
EVT-03775,Q003,RW-1020,3,1
EVT-03776,Q032,RW-1271,7,1
EVT-03777,Q040,RW-1170,4,1
EVT-03778,Q063,RW-1201,2,1
EVT-03779,Q096,RW-1080,3,1
EVT-03780,Q003,RW-1177,6,1
EVT-03781,Q088,RW-1180,2,1
EVT-03782,Q046,RW-1320,1,1
EVT-03783,Q039,RW-1120,1,1
EVT-03784,Q065,RW-1141,4,1
EVT-03785,Q104,RW-1031,4,1
EVT-03786,Q081,RW-1131,1,1
EVT-03787,Q113,RW-1198,2,1
EVT-03788,Q114,RW-1015,2,1
EVT-03789,Q072,RW-1143,1,1
EVT-03790,Q029,RW-1077,9,1
EVT-03791,Q044,RW-1201,1,1
EVT-03792,Q085,RW-1070,1,1
EVT-03793,Q012,RW-1373,2,1
EVT-03794,Q049,RW-1266,3,1
EVT-03795,Q087,RW-1313,1,1
EVT-03796,Q112,RW-1320,3,1
EVT-03797,Q088,RW-1116,2,1
EVT-03798,Q054,RW-1123,1,1
EVT-03799,Q074,RW-1078,1,1
EVT-03800,Q055,RW-1159,2,1
EVT-03801,Q117,RW-1309,1,1
EVT-03802,Q043,RW-1229,7,1
EVT-03803,Q070,RW-1067,4,1
EVT-03804,Q027,RW-1334,9,1
EVT-03805,Q018,RW-1297,1,1
EVT-03806,Q070,RW-1350,8,1
EVT-03807,Q103,RW-1103,2,1
EVT-03808,Q111,RW-1070,1,1
EVT-03809,Q040,RW-1352,1,1
EVT-03810,Q091,RW-1268,1,1
EVT-03811,Q117,RW-1069,3,1
EVT-03812,Q056,RW-1394,2,1
EVT-03813,Q019,RW-1335,1,1
EVT-03814,Q120,RW-1289,3,1
EVT-03815,Q118,RW-1080,1,1
EVT-03816,Q041,RW-1034,2,1
EVT-03817,Q072,RW-1272,2,1
EVT-03818,Q093,RW-1060,4,1
EVT-03819,Q024,RW-1162,4,1
EVT-03820,Q108,RW-1074,2,1
EVT-03821,Q094,RW-1015,2,1
EVT-03822,Q098,RW-1163,2,1
EVT-03823,Q113,RW-1211,4,1
EVT-03824,Q053,RW-1155,1,1
EVT-03825,Q057,RW-1381,1,1
EVT-03826,Q120,RW-1326,1,1
EVT-03827,Q120,RW-1378,2,1
EVT-03828,Q036,RW-1077,2,1
EVT-03829,Q100,RW-1096,5,1
EVT-03830,Q014,RW-1067,1,1
EVT-03831,Q024,RW-1013,2,1
EVT-03832,Q098,RW-1313,4,1
EVT-03833,Q079,RW-1136,4,1
EVT-03834,Q078,RW-1290,2,1
EVT-03835,Q079,RW-1118,2,1
EVT-03836,Q077,RW-1118,1,1
EVT-03837,Q030,RW-1351,7,1
EVT-03838,Q004,RW-1183,1,1
EVT-03839,Q011,RW-1352,7,1
EVT-03840,Q100,RW-1244,3,1
EVT-03841,Q018,RW-1257,2,1
EVT-03842,Q109,RW-1309,1,1
EVT-03843,Q061,RW-1364,2,1
EVT-03844,Q084,RW-1191,2,1
EVT-03845,Q024,RW-1198,1,1
EVT-03846,Q063,RW-1242,3,1
EVT-03847,Q018,RW-1083,8,1
EVT-03848,Q025,RW-1115,2,1
EVT-03849,Q005,RW-1209,3,1
EVT-03850,Q098,RW-1007,1,1
EVT-03851,Q119,RW-1138,2,1
EVT-03852,Q053,RW-1113,1,1
EVT-03853,Q096,RW-1343,3,1
EVT-03854,Q026,RW-1387,7,1
EVT-03855,Q027,RW-1033,3,1
EVT-03856,Q023,RW-1224,1,1
EVT-03857,Q111,RW-1315,2,1
EVT-03858,Q063,RW-1352,2,1
EVT-03859,Q042,RW-1234,2,1
EVT-03860,Q114,RW-1126,5,1
EVT-03861,Q055,RW-1207,4,1
EVT-03862,Q100,RW-1021,3,1
EVT-03863,Q078,RW-1376,2,1
EVT-03864,Q106,RW-1194,1,1
EVT-03865,Q093,RW-1160,1,1
EVT-03866,Q051,RW-1313,2,1
EVT-03867,Q096,RW-1292,2,1
EVT-03868,Q077,RW-1274,3,1
EVT-03869,Q068,RW-1328,3,1
EVT-03870,Q113,RW-1360,1,1
EVT-03871,Q101,RW-1019,2,1
EVT-03872,Q067,RW-1055,1,1
EVT-03873,Q058,RW-1233,1,1
EVT-03874,Q106,RW-1021,4,1
EVT-03875,Q113,RW-1125,1,1
EVT-03876,Q067,RW-1275,2,1
EVT-03877,Q051,RW-1376,1,1
EVT-03878,Q006,RW-1285,5,1
EVT-03879,Q050,RW-1264,2,1
EVT-03880,Q098,RW-1322,1,1
EVT-03881,Q007,RW-1097,2,1
EVT-03882,Q038,RW-1225,3,1
EVT-03883,Q051,RW-1155,7,1
EVT-03884,Q100,RW-1146,1,1
EVT-03885,Q060,RW-1085,5,1
EVT-03886,Q055,RW-1150,7,1
EVT-03887,Q079,RW-1027,6,1
EVT-03888,Q089,RW-1264,3,1
EVT-03889,Q116,RW-1072,3,1
EVT-03890,Q060,RW-1330,2,1
EVT-03891,Q058,RW-1046,4,1
EVT-03892,Q093,RW-1256,2,1
EVT-03893,Q015,RW-1092,3,1
EVT-03894,Q100,RW-1299,2,1
EVT-03895,Q115,RW-1356,3,1
EVT-03896,Q070,RW-1069,4,1
EVT-03897,Q051,RW-1211,1,1
EVT-03898,Q042,RW-1230,5,1
EVT-03899,Q004,RW-1091,2,1
EVT-03900,Q059,RW-1302,5,1
EVT-03901,Q115,RW-1364,2,1
EVT-03902,Q115,RW-1103,2,1
EVT-03903,Q113,RW-1232,6,1
EVT-03904,Q012,RW-1128,1,1
EVT-03905,Q042,RW-1354,5,1
EVT-03906,Q084,RW-1364,2,1
EVT-03907,Q102,RW-1083,2,1
EVT-03908,Q092,RW-1375,1,1
EVT-03909,Q016,RW-1046,2,1
EVT-03910,Q015,RW-1361,1,1
EVT-03911,Q058,RW-1324,1,1
EVT-03912,Q047,RW-1043,1,1
EVT-03913,Q068,RW-1362,1,1
EVT-03914,Q050,RW-1372,8,1
EVT-03915,Q102,RW-1261,8,1
EVT-03916,Q079,RW-1081,2,1
EVT-03917,Q049,RW-1281,3,1
EVT-03918,Q049,RW-1022,1,1
EVT-03919,Q099,RW-1087,3,1
EVT-03920,Q117,RW-1171,4,1
EVT-03921,Q073,RW-1337,7,1
EVT-03922,Q111,RW-1076,2,1
EVT-03923,Q021,RW-1074,4,1
EVT-03924,Q023,RW-1393,1,1
EVT-03925,Q092,RW-1026,10,1
EVT-03926,Q054,RW-1157,1,1
EVT-03927,Q040,RW-1373,3,1
EVT-03928,Q099,RW-1228,3,1
EVT-03929,Q037,RW-1320,3,1
EVT-03930,Q024,RW-1060,1,1
EVT-03931,Q116,RW-1067,7,1
EVT-03932,Q026,RW-1001,1,1
EVT-03933,Q080,RW-1391,3,1
EVT-03934,Q033,RW-1006,1,1
EVT-03935,Q059,RW-1254,1,1
EVT-03936,Q110,RW-1255,2,1
EVT-03937,Q070,RW-1002,2,1
EVT-03938,Q078,RW-1252,1,1
EVT-03939,Q031,RW-1111,1,1
EVT-03940,Q076,RW-1337,2,1
EVT-03941,Q061,RW-1232,4,1
EVT-03942,Q053,RW-1226,6,1
EVT-03943,Q011,RW-1307,1,1
EVT-03944,Q077,RW-1003,2,1
EVT-03945,Q032,RW-1280,1,1
EVT-03946,Q036,RW-1317,1,1
EVT-03947,Q081,RW-1285,3,1
EVT-03948,Q105,RW-1106,3,1
EVT-03949,Q007,RW-1094,1,1
EVT-03950,Q019,RW-1028,1,1
EVT-03951,Q084,RW-1178,1,1
EVT-03952,Q005,RW-1074,5,1
EVT-03953,Q110,RW-1016,8,1
EVT-03954,Q086,RW-1295,1,1
EVT-03955,Q108,RW-1308,1,1
EVT-03956,Q039,RW-1169,5,1
EVT-03957,Q118,RW-1044,6,1
EVT-03958,Q007,RW-1055,2,1
EVT-03959,Q054,RW-1091,1,1
EVT-03960,Q021,RW-1344,1,1
EVT-03961,Q037,RW-1312,2,1
EVT-03962,Q085,RW-1354,2,1
EVT-03963,Q090,RW-1304,1,1
EVT-03964,Q074,RW-1287,2,1
EVT-03965,Q023,RW-1233,1,1
EVT-03966,Q096,RW-1296,4,1
EVT-03967,Q047,RW-1018,1,1
EVT-03968,Q012,RW-1393,1,1
EVT-03969,Q039,RW-1165,2,1
EVT-03970,Q048,RW-1194,2,1
EVT-03971,Q105,RW-1034,8,1
EVT-03972,Q098,RW-1218,2,1
EVT-03973,Q108,RW-1281,1,1
EVT-03974,Q009,RW-1149,3,1
EVT-03975,Q061,RW-1068,1,1
EVT-03976,Q016,RW-1355,6,1
EVT-03977,Q111,RW-1140,2,1
EVT-03978,Q043,RW-1269,2,1
EVT-03979,Q053,RW-1268,1,1
EVT-03980,Q027,RW-1356,2,1
EVT-03981,Q027,RW-1313,5,1
EVT-03982,Q008,RW-1055,4,1
EVT-03983,Q074,RW-1373,1,1
EVT-03984,Q081,RW-1270,1,1
EVT-03985,Q012,RW-1247,4,1
EVT-03986,Q093,RW-1352,7,1
EVT-03987,Q078,RW-1361,1,1
EVT-03988,Q037,RW-1218,2,1
EVT-03989,Q078,RW-1162,1,1
